"https://www.artic.edu/iiif/2/a28e4e8f-f072-092a-52f9-b165c97c7a0a/full/600,/0/default.jpg",Title,Year,Title_URL,Image,Artist,Decade
461,"The Civet, 1962",1962,https://www.artic.edu/artworks/183515/the-civet,"https://www.artic.edu/iiif/2/6ff78f28-e24b-dee3-644c-3e8f20da0a05/full/600,/0/default.jpg",Lee Krasner,1960
462,"Nude Model (Male), 1976",1976,https://www.artic.edu/artworks/194321/nude-model-male,"https://www.artic.edu/iiif/2/1f6918e2-6606-43da-8dcc-7bf085f7ad3a/full/600,/0/default.jpg",Andy Warhol,1970
463,"Pineda Island Recreation Center, Mobile, Alabama, Perspective, c. 1960",1960,https://www.artic.edu/artworks/190299/pineda-island-recreation-center-mobile-alabama-perspective,"https://www.artic.edu/iiif/2/7ad0b7e7-409a-3e63-fa6e-f14bbda582da/full/600,/0/default.jpg",Bertrand Goldberg,1960
464,"Eye in Keyhole, New York, 1953, printed 1984",1972,https://www.artic.edu/artworks/144840/eye-in-keyhole-new-york,"https://www.artic.edu/iiif/2/3ee681dd-37ed-6fc7-1140-a04a84788e49/full/600,/0/default.jpg",Irving Penn,1950
465,"Lace Curtain for Mayor Daley, 1968",1968,https://www.artic.edu/artworks/90579/lace-curtain-for-mayor-daley,"https://www.artic.edu/iiif/2/ff82e1d4-2918-14bf-45b7-08472fa3d18a/full/600,/0/default.jpg",Barnett Newman,1960
466,"Harlem Street Scene, 1975",1975,https://www.artic.edu/artworks/145182/harlem-street-scene,"https://www.artic.edu/iiif/2/b7b09e5c-9578-e3d1-bb21-bb141a6ea4db/full/600,/0/default.jpg",Jacob Lawrence,1970
467,"Stair, Old Jail, Carthage, Illinois, 1953",1953,https://www.artic.edu/artworks/11954/stair-old-jail-carthage-illinois,"https://www.artic.edu/iiif/2/613b08d5-3cee-1308-a950-c4d6ec8e8ac1/full/600,/0/default.jpg",Harold Allen,1950
468,"(Winter) Pine, 1991",1991,https://www.artic.edu/artworks/210902/winter-pine,"https://www.artic.edu/iiif/2/34526d2b-f602-091f-8dff-03b215396c0b/full/600,/0/default.jpg",Julia Fish,1990
469,"A Mile Underground, Kimberly Diamond Mine, South Africa, 1950",1950,https://www.artic.edu/artworks/5512/a-mile-underground-kimberly-diamond-mine-south-africa,"https://www.artic.edu/iiif/2/048b0cbd-416e-498e-403d-bc28b5b27585/full/600,/0/default.jpg",Margaret Bourke-White,1950
470,"Boxers, 1955",1955,https://www.artic.edu/artworks/20243/boxers,"https://www.artic.edu/iiif/2/a6b0cf75-63f0-da59-126b-fab652df5c45/full/600,/0/default.jpg",Matta,1950
471,"Nine-part Modular Cube, 1977",1977,https://www.artic.edu/artworks/54229/nine-part-modular-cube,"https://www.artic.edu/iiif/2/c37b73d0-2d60-5b20-ea63-c6eec7c51f9e/full/600,/0/default.jpg",Sol LeWitt,1970
472,"Death Comes to an Old Lady, 1969",1969,https://www.artic.edu/artworks/121129/death-comes-to-an-old-lady,"https://www.artic.edu/iiif/2/811ecab9-17c9-703c-0e4a-afa16bc30435/full/600,/0/default.jpg",Duane Stephen Michals,1960
473,"Personnage and Stars, 1950",1950,https://www.artic.edu/artworks/3281/personnage-and-stars,"https://www.artic.edu/iiif/2/6aca5396-3113-cb55-f6d3-9a229ce2cf27/full/600,/0/default.jpg",Joan Miró,1950
474,"Heather Brown McCann, Mimi Brown, Bebe Brown Nixon, Laurie Brown, New Canaan, Conn., 1975",1975,https://www.artic.edu/artworks/104053/heather-brown-mccann-mimi-brown-bebe-brown-nixon-laurie-brown-new-canaan-conn,"https://www.artic.edu/iiif/2/786238db-52e9-3bf7-3e5f-c8237e07fc77/full/600,/0/default.jpg",Nicholas Nixon,1970
475,"Issey Miyake Fashion: Face Covered with Hair (A), New York, May 1991, printed 1994",1972,https://www.artic.edu/artworks/144850/issey-miyake-fashion-face-covered-with-hair-a-new-york,"https://www.artic.edu/iiif/2/ad923402-8b42-88dc-69ff-aa195324ae13/full/600,/0/default.jpg",Irving Penn,1990
476,"Dog Scratches, from the series “Immediate Family”, 1991",1991,https://www.artic.edu/artworks/184383/dog-scratches-from-the-series-immediate-family,"https://www.artic.edu/iiif/2/79c52f77-5a71-5042-a42b-e46d181ece1b/full/600,/0/default.jpg",Sally Mann,1990
477,"Hippy Hollow, Lake Travis, Austin Texas (Nude Woman Wading into Water), 1973",1973,https://www.artic.edu/artworks/130027/hippy-hollow-lake-travis-austin-texas-nude-woman-wading-into-water,"https://www.artic.edu/iiif/2/4ba8915d-a460-a757-69ab-6b6c516386b0/full/600,/0/default.jpg",Garry Winogrand,1970
478,"Double Elvis, 1999",1999,https://www.artic.edu/artworks/154279/double-elvis,"https://www.artic.edu/iiif/2/d37b05af-ca3e-5356-d1e6-387d3684369e/full/600,/0/default.jpg",Vik Muniz,1990
479,"Untitled, 1969",1969,https://www.artic.edu/artworks/31595/untitled,"https://www.artic.edu/iiif/2/7eb8c7b3-750c-8769-a1c5-970ac00d796f/full/600,/0/default.jpg",Robert Irwin,1960
480,"American Collection #5: Bessie’s Blues, January 19, 1997",1972,https://www.artic.edu/artworks/160098/american-collection-5-bessie-s-blues,"https://www.artic.edu/iiif/2/e0984a03-b0cf-2cdf-b527-e3a7000ca0e4/full/600,/0/default.jpg",Faith Ringgold,1990
481,"Figures and Dark Sea, 1964",1964,https://www.artic.edu/artworks/20364/figures-and-dark-sea,"https://www.artic.edu/iiif/2/9699c058-9e64-682e-5741-a179db0bc2ea/full/600,/0/default.jpg",Eleanor Coen,1960
482,"Les Trois Danseuses (The Three Dancers), 1967 (Designed 1925)",1967,https://www.artic.edu/artworks/57826/les-trois-danseuses-the-three-dancers,"https://www.artic.edu/iiif/2/5c9c6763-8219-d894-74ba-094432e5f783/full/537,/0/default.jpg",Mme. J. De la Baume Durrbach,1960
483,"1952 Exhibition Poster, 1952",1972,https://www.artic.edu/artworks/122394/1952-exhibition-poster,"https://www.artic.edu/iiif/2/40d361de-3296-7ed1-a6a9-f592457864b0/full/600,/0/default.jpg",Pablo Picasso,1950
484,"Blue Moon (A) [Aoi tsuki (A)], 1962",1962,https://www.artic.edu/artworks/20634/blue-moon-a-aoi-tsuki-a,"https://www.artic.edu/iiif/2/103681af-b044-e195-3439-3583a07539fd/full/600,/0/default.jpg",Amano Kunihiro,1960
485,"The Alcoholic, 1978",1978,https://www.artic.edu/artworks/105699/the-alcoholic,"https://www.artic.edu/iiif/2/b440596a-6292-51e1-b55c-0dbd74a883f4/full/600,/0/default.jpg",Gilbert & George,1970
486,"Diamond Africa with Chair Tuned D E A D, 1981",1981,https://www.artic.edu/artworks/97411/diamond-africa-with-chair-tuned-d-e-a-d,"https://www.artic.edu/iiif/2/123e4f6f-9581-00dc-00c7-8196bf201f61/full/600,/0/default.jpg",Bruce Nauman,1980
487,"Beauty Rest, from the series House Beautiful: Bringing the War Home, 1967–72",1972,https://www.artic.edu/artworks/195583/beauty-rest-from-the-series-house-beautiful-bringing-the-war-home,"https://www.artic.edu/iiif/2/c315b8f5-ac43-deda-4cbd-46bda5a36376/full/600,/0/default.jpg",Martha Rosler,1960
488,"Two Sketches of a Nude Woman, 1959",1959,https://www.artic.edu/artworks/11092/two-sketches-of-a-nude-woman,"https://www.artic.edu/iiif/2/f62436ce-99b1-b632-83df-59b5953f69fd/full/600,/0/default.jpg",Peter Blume,1950
489,"Self-Portrait, 1964",1964,https://www.artic.edu/artworks/229358/self-portrait,"https://www.artic.edu/iiif/2/446680d8-037b-aea7-738e-62ac5765aaa3/full/600,/0/default.jpg",Andy Warhol,1960
490,"the moment, 2005",2005,https://www.artic.edu/artworks/187252/the-moment,"https://www.artic.edu/iiif/2/3b770e18-51aa-5362-b205-3a83cdef87d4/full/600,/0/default.jpg",Doug Aitken,2000
491,"Still Life with Triangle and Eraser, New York, January 23, 1985, printed 1985",1972,https://www.artic.edu/artworks/144768/still-life-with-triangle-and-eraser-new-york,"https://www.artic.edu/iiif/2/db0e2c3c-7759-a6c8-4fe7-052ded55ed12/full/600,/0/default.jpg",Irving Penn,1980
492,"Towards a definitive statement on the coming trends in men’s wear and accessories (c) Adonis in Y-fronts, 1962",1962,https://www.artic.edu/artworks/148415/towards-a-definitive-statement-on-the-coming-trends-in-men-s-wear-and-accessories-c-adonis-in-y-fronts,"https://www.artic.edu/iiif/2/d9bb0bad-95f2-5ec2-d667-fdab7cd81898/full/600,/0/default.jpg",Richard Hamilton,1960
493,"Robert Penn Warren, 1957",1957,https://www.artic.edu/artworks/8159/robert-penn-warren,"https://www.artic.edu/iiif/2/2f4f3133-921e-d0f8-fb09-803c74318d7d/full/600,/0/default.jpg",Zubel Kachadoorian,1950
494,"monsoon, 1995",1995,https://www.artic.edu/artworks/184178/monsoon,"https://www.artic.edu/iiif/2/a55586b2-f8a1-4d3a-ce1f-35b4ccb5852b/full/600,/0/default.jpg",Doug Aitken,1990
495,"Sally Slips Bye-Bye, 1972",1972,https://www.artic.edu/artworks/97401/sally-slips-bye-bye,"https://www.artic.edu/iiif/2/49752e67-4777-94d0-830e-3877969b776b/full/600,/0/default.jpg",Jim Nutt,1970
496,"Acrobat, 1956",1956,https://www.artic.edu/artworks/6137/acrobat,"https://www.artic.edu/iiif/2/06195d59-b13c-aecb-f9d3-632c5108164b/full/600,/0/default.jpg",Marino Marini,1950
497,"#10, 1961",1972,https://www.artic.edu/artworks/50665/10,"https://www.artic.edu/iiif/2/1900a32b-cb66-e710-58a5-09e2161dd77f/full/600,/0/default.jpg",John McLaughlin,1960
498,"Now, Voyager, 1966",1966,https://www.artic.edu/artworks/99791/now-voyager,"https://www.artic.edu/iiif/2/7036a6ae-e245-91f5-f681-3a1f0cc7c1d8/full/600,/0/default.jpg",Joseph Cornell,1960
499,"The Old Guitarist, from The Blue Guitar, 1976–77",1972,https://www.artic.edu/artworks/131299/the-old-guitarist-from-the-blue-guitar,"https://www.artic.edu/iiif/2/86395f37-0617-a999-99eb-d3902aa3dec6/full/600,/0/default.jpg",David Hockney,1970
500,"Black and White, 1960/61",1972,https://www.artic.edu/artworks/88580/black-and-white,"https://www.artic.edu/iiif/2/eb4de760-69fa-b63e-3926-3055f5b41ef7/full/600,/0/default.jpg",Ellsworth Kelly,1960
501,"Pénétrable de Chicago, 1971",1971,https://www.artic.edu/artworks/38094/penetrable-de-chicago,"https://www.artic.edu/iiif/2/786fc9b3-03cd-de39-ae7f-80c9d421d9fa/full/600,/0/default.jpg",Jesús Rafael Soto,1970
502,"Carlton Room Divider, 1981",1981,https://www.artic.edu/artworks/103026/carlton-room-divider,"https://www.artic.edu/iiif/2/e4b4e55c-d1c8-f4b9-7a87-39d47c787c6d/full/600,/0/default.jpg",Ettore Sottsass,1980
503,"Untitled Film Still #12, 1978",1972,https://www.artic.edu/artworks/72431/untitled-film-still-12,"https://www.artic.edu/iiif/2/aaee5cd9-7492-2bbf-e70b-c8ad00912266/full/600,/0/default.jpg",Cindy Sherman,1970
504,"Untitled (Saxonian Landscape), 1964",1964,https://www.artic.edu/artworks/122060/untitled-saxonian-landscape,"https://www.artic.edu/iiif/2/5163fe94-8f2d-c0e9-2db5-ee67666df191/full/600,/0/default.jpg",Georg Baselitz,1960
505,"Weights and Measures, 1987",1987,https://www.artic.edu/artworks/184102/weights-and-measures,"https://www.artic.edu/iiif/2/2b591e9d-2a16-6fca-da36-d7237635989d/full/600,/0/default.jpg",Richard Serra,1980
506,"The Four Seasons, 1974",1974,https://www.artic.edu/artworks/48609/the-four-seasons,"https://www.artic.edu/iiif/2/8cbc7d13-de42-9224-f9a8-25cc87eaa6ec/full/600,/0/default.jpg",Marc Chagall,1970
507,"Landscape, 1958",1958,https://www.artic.edu/artworks/12178/landscape,"https://www.artic.edu/iiif/2/1f854a80-bd89-d8e8-940d-3d9f1cf8ab6f/full/600,/0/default.jpg",George Mueller,1950
508,"A Family On Their Lawn One Sunday in Westchester, New York, 1968",1968,https://www.artic.edu/artworks/67961/a-family-on-their-lawn-one-sunday-in-westchester-new-york,"https://www.artic.edu/iiif/2/bba2d85b-327e-d83b-99f4-4eef0a2609ab/full/600,/0/default.jpg",Diane Arbus,1960
509,"Richard J. Daley Center Sculpture, 1967",1967,https://www.artic.edu/artworks/28019/richard-j-daley-center-sculpture,"https://www.artic.edu/iiif/2/abf1f14c-d79b-d607-d84f-68032bf6a58e/full/600,/0/default.jpg",Pablo Picasso,1960
510,"Untitled, 1976",1976,https://www.artic.edu/artworks/146914/untitled,"https://www.artic.edu/iiif/2/a2a81c76-8ba2-62b8-b22b-7e58d855cc82/full/600,/0/default.jpg",Robert Morris,1970
511,"The Rustlers, 1961–62",1972,https://www.artic.edu/artworks/93810/the-rustlers,"https://www.artic.edu/iiif/2/a7b14b7c-c478-7c30-1fde-44f91f01a5db/full/600,/0/default.jpg",Ivan Albright,1960
512,"Untitled, 1974, printed 1974",1972,https://www.artic.edu/artworks/94303/untitled,"https://www.artic.edu/iiif/2/fc88867e-841b-8979-61a7-b9d696a9f613/full/600,/0/default.jpg",William Eggleston,1970
513,"Playboy (On View), from the series House Beautiful: Bringing the War Home, 1967–72",1972,https://www.artic.edu/artworks/195600/playboy-on-view-from-the-series-house-beautiful-bringing-the-war-home,"https://www.artic.edu/iiif/2/285626ba-3a4d-450d-064b-341a119b984d/full/600,/0/default.jpg",Martha Rosler,1960
514,"Italian Still Life (B), New York, 1981, printed 1992",1972,https://www.artic.edu/artworks/144767/italian-still-life-b-new-york,"https://www.artic.edu/iiif/2/5484e05e-f071-aa5c-046f-9e2d35d3bc21/full/600,/0/default.jpg",Irving Penn,1980
515,"Unite (AfriCOBRA), 1971",1971,https://www.artic.edu/artworks/185757/unite-africobra,"https://www.artic.edu/iiif/2/13c4e623-1290-0a0b-fc3e-c6ebae2c395e/full/600,/0/default.jpg",Barbara Jones,1970
516,"Untitled (Yellow Sand Fountain), early 1950s",1972,https://www.artic.edu/artworks/99780/untitled-yellow-sand-fountain,"https://www.artic.edu/iiif/2/c28ef812-0ce9-bdfd-e280-1fdaffcd086d/full/600,/0/default.jpg",Joseph Cornell,1950
517,"“Coney Island, N.Y., U.S.A, June 20, 1993,” from Beach Portraits, 1993",1972,https://www.artic.edu/artworks/180795/coney-island-n-y-u-s-a-june-20-1993-from-beach-portraits,"https://www.artic.edu/iiif/2/82eadbe6-112d-2575-1308-6385cc74aff4/full/600,/0/default.jpg",Rineke Dijkstra,1990
518,"Untitled (fashion), 1982–84",1972,https://www.artic.edu/artworks/229380/untitled-fashion,"https://www.artic.edu/iiif/2/258a9a18-b35d-051f-e2e9-aae6484ee8c0/full/600,/0/default.jpg",Richard Prince,1980
519,"First Theme, 1962",1962,https://www.artic.edu/artworks/20397/first-theme,"https://www.artic.edu/iiif/2/f82f0ffe-ad42-2743-be0b-fb871ac5bfa2/full/600,/0/default.jpg",Burgoyne Diller,1960
520,"Mediterranean Sea, Cassis, 1989",1989,https://www.artic.edu/artworks/137079/mediterranean-sea-cassis,"https://www.artic.edu/iiif/2/b494fa71-dd0c-c5cc-8e08-3762383a362d/full/600,/0/default.jpg",Hiroshi Sugimoto,1980
521,"Estimations, 1970/87",1972,https://www.artic.edu/artworks/199013/estimations,"https://www.artic.edu/iiif/2/f613f9ec-e326-dada-8894-d45a97c8563f/full/600,/0/default.jpg",Vito Acconci,1970
522,"Les Grands Ensembles (The Housing Projects), 1994/2001",1972,https://www.artic.edu/artworks/184197/les-grands-ensembles-the-housing-projects,"https://www.artic.edu/iiif/2/346b3e5d-9d4b-2799-774e-246031ceb923/full/600,/0/default.jpg",Pierre Huyghe,1990
523,"Rite, 1958",1958,https://www.artic.edu/artworks/9524/rite,"https://www.artic.edu/iiif/2/b408d0fa-d8b9-5e8d-8918-281f27c621f4/full/600,/0/default.jpg",Philip Guston,1950
524,"First Lady (Pat Nixon), from series House Beautiful: Bringing the War Home, 1967–72",1972,https://www.artic.edu/artworks/195586/first-lady-pat-nixon-from-series-house-beautiful-bringing-the-war-home,"https://www.artic.edu/iiif/2/be84e3fc-b93e-eef0-a3c6-766b1afa9415/full/600,/0/default.jpg",Martha Rosler,1960
525,"Untitled #145, 1985",1972,https://www.artic.edu/artworks/72699/untitled-145,"https://www.artic.edu/iiif/2/784a1771-50a8-5441-5d11-892079dee442/full/600,/0/default.jpg",Cindy Sherman,1980
526,"Seated Female Nude, 1956",1956,https://www.artic.edu/artworks/11031/seated-female-nude,"https://www.artic.edu/iiif/2/37550776-dd00-8751-c4b4-77579504caee/full/600,/0/default.jpg",Bernard Perlin,1950
527,"Political Rally, Chicago, 1956",1956,https://www.artic.edu/artworks/87177/political-rally-chicago,"https://www.artic.edu/iiif/2/21ea0c3b-519d-ea7e-f2ec-75798e59850a/full/600,/0/default.jpg",Robert Frank,1950
528,"Landscape 6, from Ten Landscapes, 1967",1972,https://www.artic.edu/artworks/151532/landscape-6-from-ten-landscapes,"https://www.artic.edu/iiif/2/43e379ce-c3c2-3a18-5bcd-9778f24fb272/full/600,/0/default.jpg",Roy Lichtenstein,1960
529,"Sleeping Woman, 1955",1955,https://www.artic.edu/artworks/15204/sleeping-woman,"https://www.artic.edu/iiif/2/94706c07-c9af-9bbf-4aea-2520eaec0a33/full/600,/0/default.jpg",Balthus,1950
530,"White Curve, 2009",2009,https://www.artic.edu/artworks/196430/white-curve,"https://www.artic.edu/iiif/2/18c3b5a0-422c-8c7a-3adf-0a7acfa1bebf/full/600,/0/default.jpg",Ellsworth Kelly,2000
531,"Lions on the Dreyfus Fund III, 1964",1964,https://www.artic.edu/artworks/22182/lions-on-the-dreyfus-fund-iii,"https://www.artic.edu/iiif/2/a6d689d2-7cab-97ab-8a11-60eabe9870cc/full/600,/0/default.jpg",Larry Rivers,1960
532,"Untitled, 1999",1999,https://www.artic.edu/artworks/184107/untitled,"https://www.artic.edu/iiif/2/6118484a-daba-d8eb-0307-e936a2d3a5bf/full/600,/0/default.jpg",Ellen Gallagher,1990
533,"One at the Time, 2003",2003,https://www.artic.edu/artworks/185070/one-at-the-time,"https://www.artic.edu/iiif/2/b8ae2529-0103-7b2e-c381-f1b7ad301bb8/full/600,/0/default.jpg",Michael Borremans,2000
534,"Chinese American Service Center, Chicago, Illinois, Perspective Rendering, 2001",2001,https://www.artic.edu/artworks/180574/chinese-american-service-center-chicago-illinois-perspective-rendering,"https://www.artic.edu/iiif/2/5f32d5f0-3548-1059-f91c-3f94f0f35db3/full/600,/0/default.jpg",Jeanne Gang,2000
535,"Dewey Square, 1962",1962,https://www.artic.edu/artworks/66201/dewey-square,"https://www.artic.edu/iiif/2/3b85e5ce-e2f9-2eae-43d9-b5f25ef6983e/full/600,/0/default.jpg",Frank Stella,1960
536,"The former Bryant’s Grocery, Money, Mississippi, from the series “On This Site: Landscape in Memoriam”, June 1994",1994,https://www.artic.edu/artworks/152640/the-former-bryant-s-grocery-money-mississippi-from-the-series-on-this-site-landscape-in-memoriam,"https://www.artic.edu/iiif/2/5e0fdbde-9303-15cc-7400-10f8c3838afa/full/600,/0/default.jpg",Joel Sternfeld,1990
537,"Moeder, 2005",2005,https://www.artic.edu/artworks/189208/moeder,"https://www.artic.edu/iiif/2/19ce23d6-0e82-5ebe-2ce1-f41aa483a70e/full/600,/0/default.jpg",Tomma Abts,2000
538,"“monument” for V. Tatlin, 1964",1964,https://www.artic.edu/artworks/52310/monument-for-v-tatlin,"https://www.artic.edu/iiif/2/4bcf1a79-5886-b16e-b0ce-ecb16ebf002f/full/600,/0/default.jpg",Dan Flavin,1960
539,"Alicia’s Azaleas on St. Mary’s River, Georgia, 1962",1962,https://www.artic.edu/artworks/94009/alicia-s-azaleas-on-st-mary-s-river-georgia,"https://www.artic.edu/iiif/2/7447cb51-40eb-b81c-665c-407ca8e0b05d/full/600,/0/default.jpg",Ivan Albright,1960
540,"A Word Made Flesh…Throat, 1994",1994,https://www.artic.edu/artworks/135480/a-word-made-flesh-throat,"https://www.artic.edu/iiif/2/ec80dbc6-0534-8c09-cde6-195e64bd20fc/full/600,/0/default.jpg",Lesley Dill,1990
541,"Pienture=Poésie, 1976",1976,https://www.artic.edu/artworks/93897/pienture-poesie,"https://www.artic.edu/iiif/2/5aa9672f-10c0-c295-2d76-1180db03a830/full/600,/0/default.jpg",Joan Miró,1970
542,"Marina City, Chicago, Illinois, Perspective Looking West, 1985",1985,https://www.artic.edu/artworks/190255/marina-city-chicago-illinois-perspective-looking-west,"https://www.artic.edu/iiif/2/8a629152-1ea1-1daf-17b1-ae71fddd2efe/full/600,/0/default.jpg",Bertrand Goldberg,1980
543,"Feather Pink, 1997",1997,https://www.artic.edu/artworks/150066/feather-pink,"https://www.artic.edu/iiif/2/dbe370f5-fe40-5628-e158-daaa7a97ccf8/full/600,/0/default.jpg",Yinka Shonibare,1990
544,"Flag, 1960",1960,https://www.artic.edu/artworks/136994/flag,"https://www.artic.edu/iiif/2/2e624860-9dd5-9877-6571-720e12305e43/full/600,/0/default.jpg",Jasper Johns,1960
545,"Mortar and Pestle, 1999",1999,https://www.artic.edu/artworks/153261/mortar-and-pestle,"https://www.artic.edu/iiif/2/092d3c2e-6bab-f97c-fb2c-b31b37260c56/full/600,/0/default.jpg",Janine Antoni,1990
546,"Rescued Bird, 1957",1957,https://www.artic.edu/artworks/8228/rescued-bird,"https://www.artic.edu/iiif/2/8280e419-8dd2-f374-093a-fc0e3282427b/full/600,/0/default.jpg",Azechi Umetaro,1950
547,"Personnages and Animals, 1950",1950,https://www.artic.edu/artworks/3277/personnages-and-animals,"https://www.artic.edu/iiif/2/276dc8aa-0eba-92a5-0448-6ffd2d52e5a2/full/600,/0/default.jpg",Joan Miró,1950
548,"Overgrown Path, 1962",1962,https://www.artic.edu/artworks/19985/overgrown-path,"https://www.artic.edu/iiif/2/e612b602-0013-2fe9-451d-c0b496d2b978/full/600,/0/default.jpg",Karl Schrag,1960
549,"Big Boy, 2002",2002,https://www.artic.edu/artworks/184210/big-boy,"https://www.artic.edu/iiif/2/f3c96af9-993b-5fdc-052e-fb54d4b70526/full/600,/0/default.jpg",Yinka Shonibare,2000
550,"Man Holding a Sheep, Flutist, and Heads, January 11–12, 1967",1972,https://www.artic.edu/artworks/28631/man-holding-a-sheep-flutist-and-heads,"https://www.artic.edu/iiif/2/c36398f0-0033-74d1-5787-d033ef8cf990/full/600,/0/default.jpg",Pablo Picasso,1960
551,"Self-Portrait (No. 10), 1982",1982,https://www.artic.edu/artworks/104268/self-portrait-no-10,"https://www.artic.edu/iiif/2/644a2dc5-cb8b-1f3d-6d61-40f5686c3c5e/full/600,/0/default.jpg",Ivan Albright,1980
552,"3 Steel Blocks, New York, April 1980, printed March 1981",1972,https://www.artic.edu/artworks/144764/3-steel-blocks-new-york,"https://www.artic.edu/iiif/2/31512950-a727-d5ab-3475-12d351eb9bd5/full/600,/0/default.jpg",Irving Penn,1980
553,"Hail to the Pure, 1976",1976,https://www.artic.edu/artworks/94055/hail-to-the-pure,"https://www.artic.edu/iiif/2/23e69d35-11fe-50fb-0ac0-5b79905a69b4/full/600,/0/default.jpg",Ivan Albright,1970
554,"“Brighton, England, August 21, 1992,” from Beach Portraits, 1992",1972,https://www.artic.edu/artworks/180799/brighton-england-august-21-1992-from-beach-portraits,"https://www.artic.edu/iiif/2/73db35eb-e900-5c8d-aae6-698865f2d25e/full/600,/0/default.jpg",Rineke Dijkstra,1990
555,"Golden Autumn (Jinqiu), 1998",1998,https://www.artic.edu/artworks/182864/golden-autumn-jinqiu,"https://www.artic.edu/iiif/2/c0d78a42-48f6-91dd-77a8-4a7b6587eb33/full/600,/0/default.jpg",Chen Xuhai,1990
556,"Wings I, 1962",1962,https://www.artic.edu/artworks/19871/wings-i,"https://www.artic.edu/iiif/2/042cb6b1-36b8-5149-bd73-c4bc4726133c/full/600,/0/default.jpg",James McGarrell,1960
557,"Apotheosis, 1955–57",1972,https://www.artic.edu/artworks/118702/apotheosis,"https://www.artic.edu/iiif/2/662a3250-6d28-6e5f-2d33-026204c965d0/full/600,/0/default.jpg",John Graham,1950
558,"Africa Restored (Cheryl as Cleopatra), 2003",2003,https://www.artic.edu/artworks/193320/africa-restored-cheryl-as-cleopatra,"https://www.artic.edu/iiif/2/20c7fd0a-6ffe-4891-0d05-3d5238b8b542/full/600,/0/default.jpg",Kerry James Marshall,2000
559,"Untitled, 1964",1964,https://www.artic.edu/artworks/23370/untitled,"https://www.artic.edu/iiif/2/1f8236d8-8a4c-669f-0767-5aa80fd5a529/full/600,/0/default.jpg",Mark Tobey,1960
560,"Feet with Campbell’s Soup Can, 1960",1960,https://www.artic.edu/artworks/149059/feet-with-campbell-s-soup-can,"https://www.artic.edu/iiif/2/173eaca9-8245-cb9d-0294-b1ebdd27e372/full/600,/0/default.jpg",Andy Warhol,1960
561,"Sandwich and Soda, from X + X (Ten Works by Ten Painters), 1964",1964,https://www.artic.edu/artworks/25693/sandwich-and-soda-from-x-x-ten-works-by-ten-painters,"https://www.artic.edu/iiif/2/fc9a1eea-38cc-73e3-fc91-e965fb482310/full/600,/0/default.jpg",Roy Lichtenstein,1960
562,"Death of the Infant Bethel, 1965",1965,https://www.artic.edu/artworks/146952/death-of-the-infant-bethel,"https://www.artic.edu/iiif/2/7514db03-b320-338b-05e9-23aca6676a88/full/600,/0/default.jpg",Bob Thompson,1960
563,"Untitled (Homage to Blériot), 1956",1956,https://www.artic.edu/artworks/99774/untitled-homage-to-bleriot,"https://www.artic.edu/iiif/2/6ce57777-5a26-da60-a69b-5f0a73394cbc/full/600,/0/default.jpg",Joseph Cornell,1950
564,"Faintness (Matité), 1951",1951,https://www.artic.edu/artworks/78504/faintness-matite,"https://www.artic.edu/iiif/2/c55eda44-4613-9e40-eb94-416667483e76/full/600,/0/default.jpg",Georges Mathieu,1950
565,"Brushstrokes, 1967",1967,https://www.artic.edu/artworks/94586/brushstrokes,"https://www.artic.edu/iiif/2/e000fe18-f9d3-062e-d5fc-5f7b5848a5e2/full/600,/0/default.jpg",Roy Lichtenstein,1960
566,"Spring Outing (Taqing), 1998",1998,https://www.artic.edu/artworks/182783/spring-outing-taqing,"https://www.artic.edu/iiif/2/52697299-9d9d-beba-bb37-f59dfc760aeb/full/600,/0/default.jpg",A Ge,1990
567,"Balloons, from the series House Beautiful: Bringing the War Home, 1967–72",1972,https://www.artic.edu/artworks/195582/balloons-from-the-series-house-beautiful-bringing-the-war-home,"https://www.artic.edu/iiif/2/39f87dda-696c-a21e-b8d1-7ee20881000d/full/600,/0/default.jpg",Martha Rosler,1960
568,"27 Barbara Lee Drive, Hamilton Township, New Jersey, from the series “On This Site: Landscape in Memoriam”, November 1995, printed September 1996",1972,https://www.artic.edu/artworks/152649/27-barbara-lee-drive-hamilton-township-new-jersey-from-the-series-on-this-site-landscape-in-memoriam,"https://www.artic.edu/iiif/2/6d6a93df-5243-2419-2956-64ac46647c28/full/600,/0/default.jpg",Joel Sternfeld,1990
569,"Untitled (One Day This Kid…), 1990/91",1972,https://www.artic.edu/artworks/159822/untitled-one-day-this-kid,"https://www.artic.edu/iiif/2/6f6d2d2f-2d27-9326-e04d-c21d39020681/full/600,/0/default.jpg",David Wojnarowicz,1990
570,"Gene and Nancy Bavinger House: West Elevation, 1950/51",1972,https://www.artic.edu/artworks/189735/gene-and-nancy-bavinger-house-west-elevation,"https://www.artic.edu/iiif/2/b3fdcbf5-1720-9351-9cd8-898c1c5a6aaa/full/600,/0/default.jpg",Bruce Alonzo Goff,1950
571,"Torqued Chandelier Release, 2005",2005,https://www.artic.edu/artworks/185060/torqued-chandelier-release,"https://www.artic.edu/iiif/2/8a8d3e0b-62b9-e845-488e-9e66e0574f01/full/600,/0/default.jpg",Rodney Graham,2000
